ID	Length	SRX9120574	SRX9120575	SRX9120576	SRX9120577	SRX9120578	SRX9120579
ENSG00000132854	14999	193.0	230.0	35.0	50.5	571.0	763.0
ENSG00000105617	20999	721.5	982.0	1347.0	1274.5	2279.5	4152.5
ENSG00000143324	5999	25.0	29.0	158.5	142.0	7.0	33.5
ENSG00000260552	6499	434.5	570.5	389.0	362.0	149.5	215.0
ENSG00000103257	10499	510.0	537.5	2460.0	1893.5	135.5	255.5
ENSG00000126456	12999	3479.0	4279.5	3850.5	3952.5	947.0	1881.0
ENSG00000187800	13999	78.5	71.0	330.0	286.0	40.5	76.0
ENSG00000036549	4499	166.0	173.0	71.0	89.0	45.5	61.5
ENSG00000270402	3999	190.5	218.5	211.5	180.5	3.0	18.5
ENSG00000205763	4499	109.5	104.0	118.0	85.5	11.0	20.5
ENSG00000132130	3999	111.5	55.0	249.0	163.0	224.0	385.5
ENSG00000010072	15999	2323.5	2632.0	592.0	523.0	322.5	619.0
ENSG00000270492	3999	5.5	9.0	51.5	54.0	4.0	4.5
ENSG00000123485	24499	12.5	4.5	1126.0	1099.5	17.0	31.5
ENSG00000236859	8499	205.0	206.0	155.5	147.5	737.5	1413.5
ENSG00000157593	21999	24990.5	29516.5	33511.5	36772.5	26667.5	32848.5
ENSG00000269514	4999	5.5	6.0	34.5	44.0	7.0	3.0
ENSG00000115514	7499	379.0	385.0	246.5	235.0	49.5	65.0
ENSG00000085999	24999	2107.5	2637.0	5065.5	4967.0	1854.0	3382.5
ENSG00000228060	7499	2463.5	3011.5	7229.5	7472.5	6695.5	9868.0
ENSG00000232909	3999	12.0	8.0	56.0	42.0	75.5	112.5
ENSG00000229305	6999	6.0	11.5	43.5	43.5	90.5	133.5
ENSG00000135094	6999	1307.0	1592.0	5163.5	4889.0	1296.0	2799.0
ENSG00000188868	8499	3.0	14.0	90.5	82.0	1.0	2.0
ENSG00000091622	7999	1456.5	1822.5	3038.0	3241.5	377.5	581.0
ENSG00000142556	3999	6.0	1.5	48.0	35.0	8.0	11.0
ENSG00000260852	3999	216.5	311.5	270.0	249.5	217.0	292.0
ENSG00000181218	16700	400.5	401.5	1394.5	1358.5	1097.0	1701.5
ENSG00000164182	8999	3658.5	4237.5	1048.0	1098.0	2468.5	3571.5
ENSG00000175931	4499	291.5	360.0	344.0	293.0	217.5	322.0
ENSG00000261071	10499	299.5	364.5	290.0	269.0	656.5	1047.0
ENSG00000259071	6999	299.5	384.0	151.5	158.0	149.0	195.5
ENSG00000146083	3999	44.5	60.0	69.5	22.5	54.0	58.5
ENSG00000141401	4499	346.0	328.5	432.5	449.0	107.0	133.0
ENSG00000249942	10499	71.5	72.0	387.5	351.5	77.5	142.5
ENSG00000263414	15499	934.0	1163.0	3720.5	3436.0	1519.5	2881.5
ENSG00000134748	6999	278.5	288.0	104.5	121.0	81.0	100.5
ENSG00000186532	10499	937.0	1220.0	3000.0	2697.5	1178.5	1850.5
ENSG00000182376	23499	325.0	362.0	3927.5	3951.5	386.0	983.5
ENSG00000264386	8999	117.0	152.0	44.0	63.5	673.0	1309.5
ENSG00000269131	17499	1655.0	1965.5	1439.5	1356.5	513.5	879.5
ENSG00000131828	14999	234.0	238.0	1088.5	929.0	118.0	148.0
ENSG00000267954	4999	123.5	195.0	440.0	413.5	107.5	164.5
ENSG00000269794	10999	46.0	75.5	62.5	70.5	547.0	1096.5
ENSG00000228792	6499	0.0	0.0	63.0	88.0	5.0	2.0
ENSG00000178913	12499	529.5	357.5	321.0	238.5	1183.5	1680.5
ENSG00000266975	4999	65.0	29.0	212.5	199.0	202.5	388.0
ENSG00000132792	4499	20.0	17.5	131.0	156.5	31.5	24.0
ENSG00000221944	9999	94.0	62.5	165.5	142.0	653.0	1118.0
ENSG00000064703	8999	276.0	308.5	59.0	65.5	142.0	255.5
ENSG00000111199	15499	198.5	237.0	3419.0	3162.5	31.5	119.5
ENSG00000251169	8499	98.0	79.5	29.5	44.5	32.5	54.0
ENSG00000106638	6499	100.0	117.0	575.0	525.0	95.5	195.5
ENSG00000101162	16499	3308.0	3839.0	1063.5	1094.0	2084.0	2735.5
ENSG00000272941	13499	93.5	135.0	319.0	278.5	273.0	360.5
ENSG00000143340	33499	2539.5	3259.5	3819.5	3684.5	171.5	214.0
ENSG00000260743	5499	24.0	26.0	74.0	69.0	137.0	147.5
ENSG00000131876	3999	6.5	3.5	37.5	16.5	37.0	63.0
ENSG00000141026	9999	100.5	100.0	357.0	358.5	77.0	125.5
ENSG00000104221	11499	145.5	179.0	157.5	163.5	374.5	752.5
ENSG00000130943	21151	1232.0	1553.0	688.0	613.0	429.0	714.0
ENSG00000259013	7999	339.5	349.5	821.0	894.0	1756.5	3586.5
ENSG00000107036	13499	5394.5	6054.0	9260.0	9084.0	4473.0	7614.5
ENSG00000168101	7499	157.5	142.5	616.0	410.0	494.5	826.0
ENSG00000170954	3999	0.0	0.0	62.0	41.0	4.0	2.5
ENSG00000228544	12999	378.0	475.0	798.5	836.5	420.5	714.5
ENSG00000166839	8499	1008.5	1308.5	491.0	496.5	383.0	438.5
ENSG00000003987	12999	493.0	616.0	277.5	272.0	174.5	254.0
ENSG00000135372	20999	279.0	357.0	1045.5	1027.5	31.0	111.0
ENSG00000178252	4499	401.0	370.5	905.5	785.5	223.5	344.5
ENSG00000265666	40499	986.5	974.0	3036.0	2946.5	1716.5	3127.5
ENSG00000204618	8499	1106.5	1426.5	731.0	815.5	838.5	1501.0
ENSG00000144579	4499	147.5	138.0	45.0	44.5	84.0	133.0
ENSG00000156886	11499	19.0	22.5	732.5	737.5	19.0	35.5
ENSG00000117395	9499	92.5	78.0	413.5	123.0	2321.0	3541.5
ENSG00000198517	13999	239.0	303.5	344.0	324.0	328.0	559.5
ENSG00000135446	5499	181.5	223.5	2379.0	2257.5	393.5	755.0
ENSG00000267964	8499	1638.5	2065.5	2312.5	2457.0	488.5	811.5
ENSG00000163961	4499	46.5	28.0	92.0	91.0	7.5	11.0
ENSG00000143952	7999	1518.0	1667.5	1045.5	1022.5	577.0	756.0
ENSG00000164669	5499	16.0	44.5	48.5	42.5	1.0	5.0
ENSG00000267205	5499	309.0	378.0	163.0	171.5	417.5	706.5
ENSG00000267578	5999	1.0	2.0	38.5	58.5	24.5	41.0
ENSG00000005961	7999	9.0	3.0	271.0	253.5	1.5	6.5
ENSG00000137106	6499	1030.5	1189.5	1029.0	936.5	172.5	288.0
ENSG00000273261	7999	1529.5	1784.0	573.5	493.5	260.5	481.0
ENSG00000272622	4999	388.5	415.5	95.0	102.0	173.5	295.0
ENSG00000137076	5499	88.5	84.0	187.5	120.0	53.0	74.5
ENSG00000206713	4999	201.5	246.5	163.5	149.0	139.5	227.0
ENSG00000065978	5999	2073.5	2405.5	8155.5	8872.0	1487.0	672.5
ENSG00000267913	6499	27.5	26.0	116.5	109.5	13.0	25.5
ENSG00000251417	4999	91.0	86.0	372.5	363.5	1552.0	2399.5
ENSG00000151135	7999	143.0	159.5	145.5	141.0	140.5	214.5
ENSG00000166164	4499	92.0	121.5	39.0	33.0	14.5	20.5
ENSG00000166171	12999	278.0	324.0	467.5	411.0	182.5	191.0
ENSG00000232719	5499	29.0	37.0	120.0	91.5	23.0	35.5
ENSG00000091136	7999	2062.0	2512.0	2019.0	2035.5	1844.5	2177.0
ENSG00000109084	6499	267.0	312.5	678.5	632.5	244.5	474.0
ENSG00000113369	5499	72.5	41.0	103.5	94.0	211.5	242.0
ENSG00000228643	3999	1.5	1.0	74.0	82.0	0.0	1.0
ENSG00000196821	6999	350.0	258.5	452.0	336.5	26.5	27.5
ENSG00000225981	20999	1719.5	2033.0	4988.0	4893.0	1724.5	2826.0
ENSG00000106346	6499	1279.5	1466.0	565.5	570.5	203.0	446.0
ENSG00000101193	13999	1297.5	1490.0	1027.5	899.0	1281.5	2293.5
ENSG00000112659	10999	685.0	881.0	3694.0	3788.5	1594.5	2355.0
ENSG00000106211	10999	1016.5	1291.0	3580.5	3738.5	4252.0	4348.5
ENSG00000066926	4499	100.0	104.0	130.5	118.5	12.5	20.5
ENSG00000181029	7999	613.5	635.5	2457.5	1852.5	1174.0	2052.5
ENSG00000271557	8499	32.0	34.0	49.5	52.5	270.5	566.5
ENSG00000196387	6999	66.0	62.5	71.0	77.5	20.5	31.0
ENSG00000222043	4499	9.0	5.5	129.0	103.0	177.0	269.0
ENSG00000236867	16499	432.0	504.0	1023.0	949.5	2596.5	4819.0
ENSG00000105516	5499	262.0	347.0	238.0	211.0	171.0	299.0
ENSG00000263167	11999	4.0	12.5	246.0	288.5	8.0	34.5
ENSG00000258667	7499	2.5	4.0	6.0	11.0	147.5	303.0
ENSG00000261367	4999	244.5	297.5	793.5	780.0	394.0	595.0
ENSG00000230286	3999	812.0	1153.0	392.0	399.5	69.5	112.0
ENSG00000198569	4499	54.5	65.0	492.5	497.5	715.5	1376.5
ENSG00000155363	8499	3303.0	3799.0	10910.5	11725.5	5514.5	8000.0
ENSG00000232217	15999	316.5	341.0	364.0	364.0	799.0	1233.5
ENSG00000267549	9999	7.5	9.5	229.0	193.0	3.0	5.5
ENSG00000081692	10499	18.5	18.0	142.5	151.5	426.5	698.5
ENSG00000143373	4999	509.0	646.5	496.0	486.0	87.0	174.0
ENSG00000267848	15999	1204.5	1429.0	885.5	809.0	780.5	1549.0
ENSG00000131508	11999	24.0	16.5	287.0	285.5	13.0	28.5
ENSG00000148384	17999	2132.5	2441.5	3759.5	3627.0	2535.0	3754.0
ENSG00000165731	4499	5.0	9.5	45.5	37.5	34.0	24.5
ENSG00000227057	6999	985.0	1087.5	672.0	747.0	2660.0	4628.0
ENSG00000169047	12499	94.0	110.0	203.5	190.5	5.0	4.0
ENSG00000235427	23999	446.0	454.0	296.5	303.5	2796.0	5058.0
ENSG00000136463	13999	371.5	324.5	342.0	366.0	49.5	102.5
ENSG00000100162	15499	246.5	288.0	1177.5	1144.0	321.0	632.5
ENSG00000106399	6999	117.5	102.0	780.5	670.0	57.0	80.0
ENSG00000034063	5499	151.5	139.5	181.5	164.0	12.0	3.5
ENSG00000141034	4999	47.5	56.5	84.0	71.0	0.0	7.5
ENSG00000261712	9499	112.0	108.0	36.5	32.0	3.0	10.5
ENSG00000159917	8999	98.5	119.5	54.5	68.0	19.5	33.0
ENSG00000161010	26999	2594.5	3114.0	6680.0	6687.5	10388.5	16984.5
ENSG00000113810	17499	839.5	808.0	1649.0	1483.5	109.0	126.5
ENSG00000136718	7999	135.0	125.5	113.5	121.5	235.0	446.0
ENSG00000143627	10999	304.0	405.0	1053.0	978.0	205.5	344.5
ENSG00000258891	14499	251.0	352.0	367.0	311.5	771.0	1111.0
ENSG00000263325	10499	8.0	12.0	38.5	25.0	175.0	345.5
ENSG00000231332	5499	12.0	22.0	93.0	114.5	17.5	12.5
ENSG00000119335	14999	1894.0	1595.0	1254.5	1090.5	2104.0	3103.5
ENSG00000112293	6999	664.0	753.0	365.0	326.0	285.0	382.0
ENSG00000119718	8999	220.5	247.0	284.5	254.0	431.0	680.5
ENSG00000113312	15499	647.0	715.0	814.0	758.5	68.0	90.0
ENSG00000196715	4999	403.5	485.5	911.0	923.5	530.0	590.0
ENSG00000132603	14999	1070.5	1221.5	1127.0	1035.0	2660.0	3863.0
ENSG00000271742	6999	1.0	0.0	68.5	95.5	42.5	91.0
ENSG00000227374	5499	22.0	27.0	98.0	90.0	6.5	24.5
ENSG00000119013	11499	229.0	278.0	634.0	703.0	445.0	303.5
ENSG00000107816	4999	145.0	103.0	97.0	94.5	32.5	57.0
ENSG00000201813	21999	1032.5	1409.5	1154.0	1109.5	11963.5	19679.5
ENSG00000182873	14499	117.0	135.5	1229.5	1234.0	36.0	123.5
ENSG00000257004	14999	50.5	64.0	196.0	174.0	126.5	163.5
ENSG00000091947	6499	138.0	160.5	193.0	154.0	452.5	669.5
ENSG00000273219	7499	58.5	78.5	217.5	233.0	33.0	49.0
ENSG00000112414	12499	541.0	587.0	822.0	698.5	78.0	129.0
ENSG00000167523	5499	40.0	54.5	151.0	158.0	27.5	37.0
ENSG00000243678	9999	1479.0	1652.5	3244.0	3397.5	3751.5	3099.5
ENSG00000258388	5999	247.5	293.0	967.5	630.5	601.0	1046.0
ENSG00000247993	7999	979.5	1126.5	1418.5	1402.0	1895.5	3738.0
ENSG00000223660	9499	2983.0	3618.0	4234.0	4161.0	1965.0	2770.5
ENSG00000171490	3999	62.0	70.5	159.5	149.5	100.5	148.0
ENSG00000173207	3999	309.0	302.5	1003.5	999.0	361.0	468.0
ENSG00000100399	6999	140.0	127.5	141.5	157.5	7.5	9.5
ENSG00000201778	9499	663.5	736.5	811.5	715.0	2689.5	4470.0
ENSG00000233337	8499	1395.5	1446.5	1462.5	1548.0	1334.5	2232.5
ENSG00000204584	14999	16.0	18.5	274.0	282.5	25.5	43.0
ENSG00000087008	11499	139.0	98.5	413.5	308.0	4.0	20.5
ENSG00000030110	7999	20.5	24.0	52.5	34.5	297.0	489.0
ENSG00000201142	5499	154.0	219.5	379.0	357.5	91.0	182.0
ENSG00000155508	12499	1850.0	2310.5	1790.5	1692.0	77.5	129.5
ENSG00000236130	4999	8.0	3.5	17.5	33.5	74.0	107.0
ENSG00000048828	9999	637.5	503.0	1339.5	1122.0	418.0	530.5
ENSG00000152234	8499	318.0	269.0	563.0	641.5	420.5	471.5
ENSG00000119707	4999	198.0	149.5	117.0	152.5	61.0	91.5
ENSG00000104228	3999	57.0	61.0	56.5	61.5	7.5	30.5
ENSG00000268006	14999	507.0	607.5	836.0	829.5	255.5	425.0
ENSG00000231702	7499	27.0	43.0	358.5	380.0	491.5	878.0
ENSG00000102119	3999	264.5	80.0	851.0	439.0	811.5	1318.5
ENSG00000105137	8999	449.5	524.5	398.5	412.0	335.0	597.0
ENSG00000139278	10999	289.0	349.5	209.5	221.0	449.5	727.0
ENSG00000037042	12499	701.0	814.5	743.5	734.0	460.5	665.5
ENSG00000204130	7999	885.0	968.5	301.0	310.5	1603.5	2633.0
ENSG00000238326	5499	16.0	24.5	86.0	120.0	557.5	793.0
ENSG00000182912	7499	0.0	4.5	132.0	120.5	0.0	2.5
ENSG00000245149	12499	436.5	529.0	957.5	907.0	416.5	978.0
ENSG00000136238	7499	1723.0	1373.5	1775.5	1656.0	266.0	247.0
ENSG00000099860	10499	104.5	87.0	915.0	908.5	1997.5	3117.0
ENSG00000166848	20499	10.5	12.0	420.0	413.0	7.0	10.5
ENSG00000107201	7499	407.0	403.0	529.5	526.5	425.5	563.0
ENSG00000132388	4999	146.0	105.5	157.5	146.0	32.0	62.0
ENSG00000265653	11499	3079.0	3653.0	3846.5	3677.5	2015.0	2875.0
ENSG00000176438	10499	86.5	139.5	183.5	157.5	5.0	15.0
ENSG00000270270	5499	17.0	35.5	13.0	10.5	117.0	219.0
ENSG00000162244	9999	5084.0	5247.5	17532.0	18760.0	8750.0	13638.0
ENSG00000226648	6499	44.0	86.0	31.5	24.0	2.5	20.5
ENSG00000168209	7499	208.0	176.5	150.5	106.0	775.0	1196.5
ENSG00000169241	3999	809.0	941.0	2986.5	3025.0	1729.0	2229.0
ENSG00000132781	16999	404.0	536.5	598.5	624.5	213.5	364.5
ENSG00000237493	6999	1133.0	1037.5	2915.0	2725.0	947.5	1534.5
ENSG00000258099	4999	10.5	12.5	71.5	75.0	714.0	775.0
ENSG00000265263	7999	250.0	310.5	245.0	256.0	29.5	73.0
ENSG00000240163	12999	274.0	298.5	234.0	257.0	3481.0	6336.5
ENSG00000100023	3999	152.5	195.5	208.5	205.0	44.0	97.5
ENSG00000148672	10499	862.5	623.5	1874.5	1549.5	233.0	189.5
ENSG00000131037	11999	557.5	657.5	2370.5	2305.5	381.5	582.5
ENSG00000148296	9499	183.0	162.5	427.5	392.0	1043.5	1786.5
ENSG00000267834	6999	549.5	530.5	727.0	754.5	235.0	443.5
ENSG00000166012	9499	295.0	322.5	482.0	489.0	972.5	1638.5
ENSG00000265134	17499	219.5	316.0	316.0	324.5	922.5	1800.5
ENSG00000197956	17499	1114.0	1254.5	5066.5	5383.5	5877.5	5608.0
ENSG00000236472	10499	1671.0	2083.5	495.0	489.0	655.0	1145.5
ENSG00000269422	27999	137.5	165.0	1206.0	1126.5	512.0	903.0
ENSG00000251614	3999	1.0	2.5	5.0	3.0	52.5	116.5
ENSG00000213440	9499	51.0	62.5	485.0	524.5	391.0	824.0
ENSG00000201659	11999	2096.0	2519.5	8589.0	9020.5	7804.0	9517.0
ENSG00000197728	10999	24.0	19.5	103.5	116.5	3045.0	4569.5
ENSG00000105357	18999	347.0	428.5	546.0	546.5	751.5	1340.5
ENSG00000136527	23499	36.5	47.5	427.0	472.0	764.5	1485.0
ENSG00000247473	4499	17.0	17.5	48.5	64.0	3.0	12.5
ENSG00000088356	7999	147.5	129.5	189.0	168.5	432.0	841.0
ENSG00000115275	14499	743.5	875.0	3103.0	3172.0	1827.0	3062.0
ENSG00000146676	12499	128.0	81.0	459.5	409.5	58.0	84.5
ENSG00000238228	4999	21.5	40.0	67.5	67.0	13.0	12.0
ENSG00000174775	4999	68.5	73.0	111.5	104.0	251.0	412.5
ENSG00000206596	8999	16.0	21.0	562.0	569.5	185.0	282.0
ENSG00000125835	9499	366.0	367.5	272.5	313.0	894.5	1231.0
ENSG00000269926	4999	954.5	1088.0	386.0	348.0	516.5	988.0
ENSG00000160404	3999	54.0	50.0	186.5	158.0	67.0	112.5
ENSG00000256176	11999	20.5	15.5	53.0	48.5	2094.0	3996.0
ENSG00000227868	7499	0.0	0.0	210.0	183.0	2.0	0.5
ENSG00000235385	8499	1002.0	811.5	820.5	634.0	57.5	98.0
ENSG00000143412	5499	204.5	230.5	146.5	138.0	38.0	68.0
ENSG00000196787	3999	941.0	1232.0	3728.0	3871.0	3177.0	4246.5
ENSG00000178719	5499	347.5	225.5	928.5	507.5	995.0	1593.5
ENSG00000163157	6499	280.0	278.0	227.5	181.0	170.0	320.0
ENSG00000179909	16499	410.0	392.0	96.5	84.5	480.0	1003.5
ENSG00000224406	6999	0.0	0.0	69.5	55.5	0.0	0.5
ENSG00000228126	13499	18.5	23.0	224.0	217.0	16.5	21.5
ENSG00000142039	8999	224.5	205.0	306.5	305.5	142.5	217.5
ENSG00000072364	7999	1128.0	404.0	4033.0	4013.0	2069.5	3297.0
ENSG00000269900	6499	21.5	32.5	194.5	184.5	52.0	72.5
ENSG00000131470	17499	2876.5	3561.0	2190.5	2083.0	1297.5	2119.5
ENSG00000246731	6999	231.5	277.5	338.0	348.0	1490.5	2332.0
ENSG00000138385	3999	456.5	534.0	397.0	477.5	282.0	380.0
ENSG00000224574	5999	27.5	31.0	235.0	260.5	549.0	1122.0
ENSG00000136448	7499	848.0	995.5	1689.0	1650.0	598.0	824.0
ENSG00000143252	4499	1365.0	1460.0	1719.5	1601.5	676.5	1266.5
ENSG00000197045	3999	179.0	165.0	70.0	46.5	46.5	98.0
ENSG00000005812	8499	3506.5	4037.5	1584.5	1618.0	625.5	1132.5
ENSG00000110063	6999	177.5	236.5	350.0	301.5	40.5	82.0
ENSG00000077348	4999	101.5	115.5	166.5	174.5	264.0	306.0
ENSG00000197180	8999	293.0	361.0	441.5	347.0	205.0	308.0
ENSG00000227237	9499	10.0	15.5	179.5	144.0	61.5	48.5
ENSG00000225082	7499	11.0	14.5	1721.5	1713.5	487.5	621.5
ENSG00000131069	4999	938.5	1053.0	2052.0	2023.5	1142.5	1479.5
ENSG00000252074	43999	3179.0	3666.0	11114.0	10989.5	3668.0	5799.5
ENSG00000256377	4999	480.5	694.0	232.0	230.0	77.0	139.5
ENSG00000107625	8999	283.5	272.0	435.0	403.5	240.5	344.0
ENSG00000213445	14999	1217.5	1419.5	857.5	777.0	569.0	1039.0
ENSG00000163904	14499	2565.5	3327.5	1700.5	1774.5	589.5	851.5
ENSG00000221531	15499	52.5	76.5	184.5	145.0	27.0	56.0
ENSG00000232671	40999	2692.5	3288.0	3317.5	3341.5	1628.0	2360.5
ENSG00000104177	5499	71.5	94.0	33.5	19.5	36.5	26.5
ENSG00000121848	11999	18.5	32.5	204.0	153.5	13.5	34.5
ENSG00000143621	10499	1995.5	1811.0	3776.5	3762.0	1814.5	2469.5
ENSG00000126368	9999	1115.5	1231.5	622.0	573.5	463.5	808.0
ENSG00000207709	16999	187.0	264.5	320.0	363.5	33.5	56.0
ENSG00000168040	7499	89.5	115.5	501.5	497.5	320.0	606.0
ENSG00000268149	8999	404.0	448.0	221.0	230.5	586.5	1029.5
ENSG00000183324	9999	650.5	819.5	325.0	319.0	156.5	232.0
ENSG00000155974	9999	143.0	192.0	37.5	35.5	8.0	13.0
ENSG00000143398	4999	186.0	126.0	382.0	254.0	3.0	14.0
ENSG00000204642	4499	4.5	7.5	76.0	56.5	0.0	0.0
ENSG00000125812	4999	331.5	456.0	1119.0	917.5	317.5	562.0
ENSG00000213035	6999	6.0	5.5	108.5	130.0	25.5	24.0
ENSG00000100109	3999	142.5	164.5	48.0	48.0	54.0	117.5
ENSG00000132549	5499	30.5	38.0	14.5	21.0	25.5	70.5
ENSG00000202144	4499	0.0	1.0	45.0	39.5	0.0	2.0
ENSG00000123552	6499	208.0	262.0	119.0	85.5	157.5	273.5
ENSG00000231721	9499	21.0	20.5	232.5	215.0	3506.5	6046.0
ENSG00000178980	7999	261.5	305.5	820.5	841.0	213.0	220.5
ENSG00000137822	3999	734.0	891.5	417.5	384.5	64.5	114.5
ENSG00000134759	3999	102.5	128.5	143.0	113.0	50.5	73.5
ENSG00000128581	8999	820.5	935.5	1304.0	1200.0	1243.5	1968.5
ENSG00000132313	3999	52.5	57.5	21.5	28.5	6.5	3.5
ENSG00000267232	10999	930.5	1204.0	3083.0	2964.5	1308.0	2307.5
ENSG00000177363	5999	0.5	0.5	99.0	107.5	19.0	27.5
ENSG00000177084	12999	203.5	192.5	1093.5	1088.5	63.0	117.0
ENSG00000166266	12499	50.5	64.5	198.5	174.0	13.5	14.0
ENSG00000217646	25499	84.0	87.0	832.5	783.0	1199.5	1745.5
ENSG00000267317	55999	4419.0	5428.5	7183.5	7680.5	12582.5	19313.0
ENSG00000100292	12999	380.0	409.0	417.0	546.0	208.5	334.0
ENSG00000264937	7499	116.0	115.0	222.0	235.0	641.0	1352.0
ENSG00000007952	6499	387.0	445.5	484.0	508.5	117.5	147.5
ENSG00000267715	5499	38.0	38.0	159.5	104.5	23.5	55.5
ENSG00000119523	22999	16.5	12.5	732.5	788.0	265.0	424.5
ENSG00000197457	12499	1556.0	1402.5	6981.5	5564.5	2509.0	3961.5
ENSG00000107551	4499	60.0	55.5	50.0	55.5	82.5	143.0
ENSG00000051108	9999	123.5	91.0	225.5	213.5	43.0	98.5
ENSG00000225285	8499	86.5	120.0	281.0	259.0	72.5	131.0
ENSG00000105664	16499	582.5	750.5	869.5	897.0	192.5	431.0
ENSG00000132507	17499	2538.5	2442.5	7989.5	5755.0	8923.0	12691.0
ENSG00000234396	24499	433.0	540.0	588.5	560.0	4824.0	9852.0
ENSG00000144136	6499	741.0	644.5	232.5	144.5	73.5	152.0
ENSG00000128944	7499	727.5	639.0	474.5	459.0	28.0	41.5
ENSG00000103415	6499	182.5	236.5	241.0	246.5	34.0	51.0
ENSG00000254224	5499	84.0	57.0	77.0	73.0	21.0	33.0
ENSG00000252538	18999	104.0	187.0	174.5	253.0	647.0	989.5
ENSG00000105204	14499	259.0	271.5	1896.5	1738.5	132.5	250.0
ENSG00000263800	3999	50.5	7.0	473.5	172.5	147.5	231.5
ENSG00000102181	4999	939.5	1060.0	1217.5	1169.5	76.0	146.0
ENSG00000106266	9499	567.0	703.5	1763.0	1748.5	1057.5	1263.0
ENSG00000179029	9499	93.0	103.0	584.0	603.0	136.0	259.0
ENSG00000197747	4999	1976.0	2225.5	6416.5	6462.0	1758.0	1209.5
ENSG00000231530	9999	41.0	54.5	166.5	166.5	379.0	693.0
ENSG00000130733	6999	2209.5	2723.0	3093.0	3430.5	1971.5	3016.0
ENSG00000102908	4999	1399.0	1370.0	2142.5	1746.0	612.5	730.0
ENSG00000128708	4999	366.0	364.0	206.5	227.0	25.0	49.0
ENSG00000138081	8499	439.0	468.5	617.5	622.0	578.5	1045.5
ENSG00000212673	32330	2536.5	3077.5	1588.5	1584.5	4479.0	7753.0
ENSG00000272770	12999	1819.5	2050.5	384.0	387.0	132.5	238.5
ENSG00000104131	35499	813.0	953.0	1117.0	1149.0	191.0	359.5
ENSG00000272317	17499	165.5	198.5	124.0	113.5	585.5	1052.0
ENSG00000108666	4499	126.0	195.0	293.0	331.5	23.5	31.5
ENSG00000183535	9499	3.0	5.0	74.0	55.0	180.0	326.0
ENSG00000157778	38999	1658.5	2040.0	3932.5	3908.0	5742.0	10220.0
ENSG00000167747	11018	449.0	380.5	831.5	783.5	1278.5	2396.0
ENSG00000167771	6999	657.0	743.5	550.5	628.0	71.5	119.0
ENSG00000152284	4499	99.0	122.0	230.0	237.5	39.5	70.5
ENSG00000173599	12999	394.0	426.0	628.0	566.0	957.0	1615.0
ENSG00000083817	8499	28.5	32.5	117.5	83.0	39.0	69.5
ENSG00000266101	5999	49.0	58.0	112.5	131.0	54.5	71.0
ENSG00000117877	21499	1673.0	1980.0	2946.0	3044.0	2899.5	4462.5
ENSG00000196290	16999	1302.0	1396.0	684.5	643.5	98.0	111.5
ENSG00000268632	6499	43.5	46.5	39.0	41.5	56.5	159.0
ENSG00000197111	17999	396.0	447.5	603.5	590.0	318.5	567.0
ENSG00000105127	4499	43.0	49.5	84.5	68.0	32.5	57.5
ENSG00000261528	13499	74.5	104.5	140.5	159.0	298.5	539.0
ENSG00000050426	11999	787.0	905.5	9268.5	8876.5	87.5	168.5
ENSG00000183010	4499	421.0	408.5	769.0	673.5	919.5	1508.5
ENSG00000244265	16999	165.5	291.5	339.5	317.5	291.0	515.0
ENSG00000018610	7499	58.5	50.0	167.0	151.5	30.5	37.0
ENSG00000197647	5499	5.0	4.0	94.0	71.0	7.5	2.5
ENSG00000131051	3999	729.5	812.0	2531.5	2430.5	1945.0	3005.0
ENSG00000267270	6999	44.5	51.0	474.0	413.0	16.5	16.5
ENSG00000187678	9999	359.5	276.0	209.5	156.5	350.5	710.5
ENSG00000235420	4999	0.5	2.5	1.5	2.5	62.0	80.0
ENSG00000103423	10499	724.0	742.0	355.0	288.5	96.0	124.0
ENSG00000267036	17999	16064.0	19029.5	84627.0	85226.5	38721.0	56791.0
ENSG00000271064	34008	308.5	448.0	1075.5	1194.5	6883.5	10162.5
ENSG00000163734	3999	5.0	7.5	17.5	7.5	108.0	116.0
ENSG00000177410	44999	80.0	88.0	2076.5	2098.0	363.5	435.0
ENSG00000225234	23999	430.0	495.0	1110.5	1042.5	31.5	84.5
ENSG00000245598	4499	107.0	114.5	148.0	149.0	10.5	27.0
ENSG00000233186	13999	56.0	55.0	31.5	34.0	394.5	863.0
ENSG00000126953	6999	772.5	835.5	710.5	688.0	1728.0	2642.0
ENSG00000207020	3999	0.0	3.0	88.5	77.5	2.0	14.0
ENSG00000106628	6499	102.5	127.5	210.0	246.5	285.0	329.5
ENSG00000011590	27999	1868.0	2464.0	1899.5	1897.5	1371.0	2459.5
ENSG00000239133	4999	117.0	146.5	508.0	496.0	900.5	1645.0
ENSG00000104472	16499	4114.0	4867.5	1162.0	1057.5	380.0	891.0
ENSG00000260219	13999	1754.5	2116.5	1703.5	1468.5	960.0	1903.5
ENSG00000169306	11999	519.0	618.5	314.5	287.5	136.5	254.5
ENSG00000165304	4999	373.5	436.5	78.0	66.5	5.0	8.0
ENSG00000157856	11499	2.0	1.0	176.5	169.5	1.0	5.0
ENSG00000252915	7999	1303.0	1605.0	890.0	906.0	887.0	1546.5
ENSG00000218803	22499	1670.0	1958.5	1663.0	1482.0	670.0	933.5
